# <AnglePotential>
   1.82003     6.10222
   1.82212     6.03603
   1.82422     5.97194
   1.82631     5.90794
   1.82841     5.84213
   1.83050     5.77376
   1.83260     5.70367
   1.83469     5.63381
   1.83678     5.56619
   1.83888     5.50169
   1.84097     5.43965
   1.84307     5.37826
   1.84516     5.31553
   1.84726     5.25035
   1.84935     5.18313
   1.85145     5.11565
   1.85354     5.05016
   1.85563     4.98814
   1.85773     4.92964
   1.85982     4.87334
   1.86192     4.81729
   1.86401     4.75992
   1.86611     4.70074
   1.86820     4.64051
   1.87029     4.58067
   1.87239     4.52226
   1.87448     4.46521
   1.87658     4.40821
   1.87867     4.34930
   1.88077     4.28684
   1.88286     4.22043
   1.88496     4.15123
   1.88705     4.08150
   1.88914     4.01346
   1.89124     3.94815
   1.89333     3.88496
   1.89543     3.82209
   1.89752     3.75752
   1.89962     3.69010
   1.90171     3.62021
   1.90381     3.54962
   1.90590     3.48052
   1.90799     3.41429
   1.91009     3.35079
   1.91218     3.28848
   1.91428     3.22528
   1.91637     3.15965
   1.91847     3.09145
   1.92056     3.02207
   1.92265     2.95375
   1.92475     2.88830
   1.92684     2.82623
   1.92894     2.76651
   1.93103     2.70724
   1.93313     2.64664
   1.93522     2.58403
   1.93732     2.52015
   1.93941     2.45687
   1.94150     2.39609
   1.94360     2.33873
   1.94569     2.28432
   1.94779     2.23131
   1.94988     2.17793
   1.95198     2.12308
   1.95407     2.06689
   1.95617     2.01061
   1.95826     1.95590
   1.96035     1.90378
   1.96245     1.85413
   1.96454     1.80574
   1.96664     1.75697
   1.96873     1.70660
   1.97083     1.65446
   1.97292     1.60159
   1.97501     1.54964
   1.97711     1.50001
   1.97920     1.45306
   1.98130     1.40804
   1.98339     1.36350
   1.98549     1.31811
   1.98758     1.27132
   1.98968     1.22370
   1.99177     1.17662
   1.99386     1.13150
   1.99596     1.08905
   1.99805     1.04895
   2.00015     1.01008
   2.00224     0.97114
   2.00434     0.93136
   2.00643     0.89086
   2.00852     0.85063
   2.01062     0.81194
   2.01271     0.77568
   2.01481     0.74192
   2.01690     0.70991
   2.01900     0.67857
   2.02109     0.64704
   2.02319     0.61507
   2.02528     0.58315
   2.02737     0.55219
   2.02947     0.52299
   2.03156     0.49576
   2.03366     0.47008
   2.03575     0.44514
   2.03785     0.42015
   2.03994     0.39479
   2.04204     0.36935
   2.04413     0.34458
