<BondForcePoints> 			
  0.12546109E+02 -0.19417917E+01  0.40054869E+02 -0.85496588E+03  0.11717177E+02 -0.29166006E+01  0.91262667E+01  0.12444785E+03  0.96514510E+01  0.58961924E+00 -0.14102370E+01 -0.89824161E+03  0.90420346E+01  0.47429261E+00  0.60682956E+02 -0.13574793E+04  0.10312235E+02 -0.12791311E+01 -0.13801398E+02 -0.44030160E+03  0.12506119E+02 -0.43970941E+01 -0.26953208E+03  0.11748649E+05  			
  0.12526336E+02 -0.13401354E+01  0.78234132E+01 -0.74449031E+03  0.11682214E+02 -0.26282764E+01  0.13817840E+02 -0.28879879E+03  0.96568552E+01  0.12864221E+00 -0.35273149E+02  0.12629892E+04  0.90548836E+01  0.13563280E+01  0.95071888E+01 -0.45635625E+03  0.10293108E+02 -0.18345870E+01 -0.30400378E+02  0.43091762E+04  0.12431614E+02 -0.56053572E+01  0.17338156E+03 -0.10538597E+05  			
  0.12509254E+02 -0.14962072E+01 -0.20243211E+02  0.67724382E+03  0.11650795E+02 -0.24178121E+01  0.29303820E+01  0.22625705E+02  0.96554079E+01 -0.15953891E+00  0.12340425E+02 -0.28295832E+02  0.90725234E+01  0.13790750E+01 -0.76970369E+01 -0.20173062E+04  0.10273805E+02 -0.55719829E+00  0.13205174E+03 -0.44585302E+04  0.12367642E+02 -0.62403691E+01 -0.22391419E+03  0.11004953E+05  			
  0.12488599E+02 -0.16841364E+01  0.52882802E+01 -0.38664332E+03  0.11620919E+02 -0.23334448E+01  0.37833510E+01 -0.14111171E+03  0.96552957E+01  0.13720491E+00  0.11273697E+02 -0.13457734E+04  0.90846348E+01  0.22994668E+00 -0.83747690E+02  0.32243562E+04  0.10278808E+02  0.64943539E+00 -0.36030889E+02  0.10274688E+04  0.12275702E+02 -0.66544489E+01  0.19096277E+03 -0.66841701E+04  			
  0.12467503E+02 -0.17343963E+01 -0.92878298E+01 -0.13071103E+03  0.11591914E+02 -0.23052092E+01 -0.15364351E+01  0.11150067E+03  0.96561296E+01 -0.21700428E+00 -0.39460768E+02  0.25360505E+03  0.90806979E+01 -0.34735252E+00  0.37807680E+02 -0.25888741E+04  0.10283318E+02  0.23063450E+00  0.27037743E+01 -0.12776736E+04  0.12208971E+02 -0.50215966E+01 -0.61024517E+02  0.68263167E+04  			
  0.12443982E+02 -0.20297481E+01 -0.14215520E+02  0.66907365E+03  0.11562924E+02 -0.22910016E+01  0.26670412E+01 -0.15134941E+03  0.96476745E+01 -0.10886184E+01 -0.29900082E+02  0.15374627E+04  0.90771659E+01 -0.62359776E+00 -0.59790577E+02  0.17289013E+04  0.10284108E+02 -0.30669864E+00 -0.45463386E+02  0.26003372E+04  0.12149778E+02 -0.33214037E+01  0.19632157E+03 -0.10000465E+05  			
  0.12417559E+02 -0.20700554E+01  0.11007964E+02 -0.18208554E+02  0.11534256E+02 -0.22956720E+01 -0.30386972E+01  0.31251976E+02  0.96323238E+01 -0.11117303E+01  0.28060896E+02 -0.96283140E+03  0.90633186E+01 -0.13072474E+01  0.53874670E+01  0.94216921E+03  0.10278235E+02 -0.21743176E+00  0.52567019E+02 -0.39820529E+04  0.12119197E+02 -0.31249350E+01 -0.18068708E+03  0.12237321E+05  			
  0.12393248E+02 -0.18020212E+01  0.10321517E+02 -0.69725363E+03  0.11504989E+02 -0.23572374E+01 -0.18605255E+01  0.60686331E+02  0.96208739E+01 -0.86261583E+00 -0.82369936E+01 -0.41352018E+03  0.90496117E+01 -0.72550138E+00  0.40906410E+02 -0.70950550E+03  0.10275901E+02 -0.78274031E+00 -0.97552843E+02  0.13273887E+04  0.12075678E+02 -0.18687756E+01  0.28064907E+03 -0.10319378E+05  			
  0.12370849E+02 -0.18729309E+01 -0.15964326E+02  0.55056605E+03  0.11475194E+02 -0.23752479E+01  0.42729537E+00  0.13207974E+03  0.96079127E+01 -0.12655355E+01 -0.23826337E+02  0.48147214E+03  0.90455465E+01 -0.33532994E-01  0.14158682E+02 -0.15547919E+04  0.10253294E+02 -0.26056722E+01 -0.47511466E+02  0.13534146E+04  0.12076035E+02  0.29599202E+00 -0.10838234E+03  0.67742809E+03  			
  0.12345885E+02 -0.20133324E+01  0.47915259E+01 -0.13929874E+03  0.11445675E+02 -0.23019372E+01  0.54065846E+01  0.21120398E+02  0.95892024E+01 -0.16362636E+01 -0.56752651E+01  0.12109742E+04  0.90442756E+01 -0.41425522E+00 -0.44455594E+02  0.12274323E+04  0.10215734E+02 -0.31585976E+01  0.35110645E+01  0.18532401E+04  0.12063984E+02 -0.21070279E+01 -0.82843903E+02  0.21953055E+04  			
  0.12321065E+02 -0.19588998E+01 -0.45991315E+00 -0.45803635E+03  0.11417644E+02 -0.21560493E+01  0.62028048E+01 -0.93324023E+02  0.95701474E+01 -0.12052104E+01  0.39977388E+02 -0.11393409E+04  0.90344855E+01 -0.95006113E+00  0.18175153E+01  0.68158973E+03  0.10180273E+02 -0.21923991E+01  0.73376571E+02 -0.28893693E+04  0.12028781E+02 -0.31491161E+01 -0.82834928E-01  0.24529434E+04  			
  0.12295467E+02 -0.21874493E+01 -0.17727477E+02  0.12288448E+03  0.11391345E+02 -0.20443673E+01  0.26845719E+01  0.17843129E+03  0.95590543E+01 -0.74022158E+00 -0.29747525E+01  0.23919282E+03  0.90241863E+01 -0.58148497E+00  0.27512843E+02 -0.37376208E+04  0.10158576E+02 -0.17170575E+01 -0.35550090E+02  0.28292115E+04  0.11994062E+02 -0.19891380E+01  0.92390954E+02 -0.85483531E+04  			
  0.12265423E+02 -0.25747739E+01 -0.13094842E+02  0.47358968E+03  0.11366433E+02 -0.18923664E+01  0.94112732E+01 -0.15977642E+03  0.95497573E+01 -0.70166981E+00  0.60426048E+01 -0.35078535E+03  0.90138068E+01 -0.16606762E+01 -0.11339215E+03  0.57008701E+04  0.10137000E+02 -0.12702151E+01  0.71108674E+02  0.87795047E+03  0.11966692E+02 -0.37168056E+01 -0.22987437E+03  0.73637247E+04  			
  0.12231939E+02 -0.26795244E+01  0.47590694E+01 -0.15252127E+03  0.11343821E+02 -0.17315279E+01  0.33878438E+01  0.52577077E+02  0.95411980E+01 -0.71598400E+00 -0.71816916E+01  0.78615549E+03  0.89863448E+01 -0.18097956E+01  0.10152560E+03 -0.30349075E+04  0.10134009E+02  0.93286205E+00  0.10420663E+03 -0.37590907E+04  0.11898298E+02 -0.60056804E+01  0.47731516E+02  0.20923649E+04  			
  0.12198716E+02 -0.26321715E+01 -0.99084701E+00  0.21339201E+02  0.11322702E+02 -0.16214742E+01  0.53699530E+01 -0.45862921E+03  0.95326266E+01 -0.52404549E+00  0.22455673E+02 -0.89072927E+03  0.89736120E+01 -0.69593920E+00 -0.12887722E+02  0.65266706E+03  0.10154728E+02  0.17710248E+01 -0.37507757E+02  0.13498131E+04  0.11834518E+02 -0.38148174E+01  0.12661182E+03 -0.56095424E+04  			
  0.12165525E+02 -0.26469649E+01 -0.18637808E+00  0.48132264E+03  0.11302264E+02 -0.17037841E+01 -0.11919961E+02  0.31723402E+03  0.95278198E+01 -0.38164786E+00 -0.11124030E+02 -0.49407788E+03  0.89641266E+01 -0.71064783E+00  0.11717247E+02 -0.11475415E+04  0.10173739E+02  0.14678139E+01  0.13378999E+02 -0.24212526E+03  0.11795441E+02 -0.32901857E+01 -0.84862954E+02  0.19228367E+04  			
  0.12133188E+02 -0.24236268E+01  0.17959059E+02  0.39309206E+02  0.11279600E+02 -0.18530786E+01  0.39479643E-01 -0.24664769E+03  0.95202868E+01 -0.89529021E+00 -0.29750328E+02  0.14750652E+04  0.89547695E+01 -0.95979881E+00 -0.31544052E+02  0.35435438E+04  0.10193816E+02  0.16893602E+01  0.42510920E+01 -0.22561354E+04  0.11744510E+02 -0.45120977E+01 -0.12373717E+02  0.24234285E+04  			
  0.12105646E+02 -0.19536441E+01  0.19440981E+02 -0.16177249E+03  0.11255831E+02 -0.19689335E+01 -0.92589194E+01  0.21479288E+03  0.95072653E+01 -0.94419859E+00  0.25858323E+02  0.14555677E+03  0.89447589E+01 -0.73865206E-01  0.10204441E+03 -0.53091495E+04  0.10211239E+02  0.72737783E+00 -0.80803212E+02  0.11148218E+04  0.11690665E+02 -0.36750056E+01  0.78987388E+02 -0.14262392E+04  			
  0.12083845E+02 -0.15416772E+01  0.13342301E+02 -0.15386624E+03  0.11230052E+02 -0.20998793E+01 -0.11614184E+01 -0.15998025E+03  0.94997724E+01 -0.22535181E+00  0.31345684E+02 -0.89764944E+03  0.89494094E+01 -0.24371491E-01 -0.98105821E+02  0.24843579E+04  0.10209832E+02 -0.77529160E+00 -0.38775419E+02  0.23081419E+04  0.11654126E+02 -0.23655040E+01  0.25219435E+02 -0.32035826E+04  			
  0.12066273E+02 -0.12792413E+01  0.75416806E+01  0.39833871E+02  0.11203164E+02 -0.22048582E+01 -0.71925321E+01  0.44331069E+03  0.95001092E+01  0.13719780E+00 -0.24949033E+01 -0.66212246E+02  0.89385408E+01 -0.13130975E+01 -0.44477334E+01  0.15416647E+04  0.10198547E+02 -0.65636264E+00  0.48239485E+02 -0.26218243E+04  0.11622026E+02 -0.32493391E+01 -0.95552788E+02  0.28522300E+04  			
  0.12051468E+02 -0.10708273E+01  0.90433822E+01 -0.48831707E+03  0.11175201E+02 -0.21756118E+01  0.95198877E+01 -0.16673931E+03  0.95013079E+01  0.43126585E-01 -0.49910462E+01  0.10089569E+04  0.89243969E+01 -0.69453138E+00  0.53671660E+02 -0.11052569E+04  0.10192714E+02 -0.68603789E+00 -0.50600966E+02  0.13606975E+04  0.11571764E+02 -0.42996243E+01  0.11973751E+02  0.16253638E+04  			
  0.12038470E+02 -0.10748781E+01 -0.93657382E+01 -0.26645181E+03  0.11149033E+02 -0.20153421E+01  0.32339637E+01  0.90307806E+02  0.95030639E+01  0.39567218E+00  0.33045732E+02 -0.72301913E+03  0.89219513E+01  0.13077906E+00  0.12004456E+02 -0.72886413E+03  0.10178802E+02 -0.13131607E+01  0.69612237E+00  0.15590096E+04  0.11522850E+02 -0.32286896E+01  0.73248523E+02 -0.63211987E+03  			
  0.12022955E+02 -0.14364939E+01 -0.19410735E+02 -0.84325845E+02  0.11124398E+02 -0.18912812E+01  0.66384879E+01 -0.10357915E+03  0.95118196E+01  0.88367821E+00  0.57885526E+01  0.29719687E+03  0.89240441E+01  0.87191114E-01 -0.15473075E+02  0.23438778E+04  0.10165504E+02 -0.55709838E+00  0.59469401E+02 -0.12510245E+04  0.11492589E+02 -0.16872145E+01  0.49418164E+02 -0.17697197E+04  			
  0.12001671E+02 -0.19642876E+01 -0.22589745E+02 -0.16395265E+03  0.11101474E+02 -0.17735075E+01  0.27336460E+01  0.47229900E+02  0.95244281E+01  0.11699548E+01  0.16992611E+02 -0.12434039E+03  0.89273475E+01  0.80870143E+00  0.72889040E+02 -0.18827370E+04  0.10165412E+02  0.34486909E+00  0.12306887E+02 -0.15793574E+04  0.11475679E+02 -0.12835894E+01 -0.17298700E+02  0.92082496E+03  			
  0.11973095E+02 -0.26097009E+01 -0.28770614E+02 -0.27571392E+02  0.11079713E+02 -0.16824288E+01  0.45141713E+01 -0.85340453E+02  0.95415668E+01  0.15381205E+01  0.12305088E+02 -0.48067094E+03  0.89452840E+01  0.17486731E+01  0.19115246E+01 -0.14445869E+03  0.10168555E+02 -0.94031491E-01 -0.47233485E+02  0.13581017E+04  0.11458645E+02 -0.12821205E+01  0.17415585E+02  0.29256978E+03  			
  0.11935702E+02 -0.33458470E+01 -0.29810031E+02  0.11665608E+03  0.11059114E+02 -0.16094045E+01  0.12969119E+01 -0.15437109E+03  0.95618847E+01  0.16196676E+01 -0.58157795E+01  0.10611256E+04  0.89672737E+01  0.17282789E+01 -0.35344397E+01 -0.36176470E+03  0.10162610E+02 -0.63774998E+00  0.39657440E+01  0.16520742E+01  0.11445864E+02 -0.70581683E+00  0.28445206E+02 -0.39820897E+04  			
  0.11889181E+02 -0.40397900E+01 -0.25412200E+02  0.20945816E+03  0.11038788E+02 -0.16499415E+01 -0.45227413E+01  0.15128734E+03  0.95834254E+01  0.19761999E+01  0.34187716E+02 -0.28930893E+04  0.89877159E+01  0.14680660E+01 -0.17172648E+02 -0.10005066E+04  0.10155225E+02 -0.53729730E+00  0.40280257E+01 -0.30608129E+03  0.11433584E+02 -0.18773901E+01 -0.12167604E+03  0.11402529E+04  			
  0.11834818E+02 -0.45792394E+01 -0.17515813E+02 -0.15445634E+03  0.11017641E+02 -0.16919394E+01  0.11806574E+01 -0.14571543E+03  0.96079167E+01  0.14648558E+01 -0.74879185E+02  0.99973555E+03  0.90014669E+01  0.56248921E+00 -0.54890860E+02  0.90708563E+03  0.10148502E+02 -0.58106524E+00 -0.75109673E+01 -0.28199148E+04  0.11393041E+02 -0.43952582E+01 -0.78689522E+02  0.11302382E+04  			
  0.11774202E+02 -0.50926321E+01 -0.23338681E+02  0.33967756E+03  0.10996276E+02 -0.17312976E+01 -0.43126851E+01  0.59842163E+02  0.96164840E+01  0.56552286E-01 -0.37190042E+02  0.42552224E+03  0.90016674E+01 -0.38734493E+00 -0.20694537E+02  0.20895268E+04  0.10134418E+02 -0.21057458E+01 -0.11381925E+03  0.57491406E+04  0.11327625E+02 -0.58375014E+01 -0.36080544E+02  0.38752395E+03  			
  0.11707194E+02 -0.55182779E+01 -0.10533138E+02 -0.16582804E+03  0.10973958E+02 -0.18113375E+01 -0.20566887E+01 -0.23709337E+03  0.96121663E+01 -0.67654809E+00 -0.21148231E+02  0.12862157E+04  0.89976784E+01  0.82439201E-01  0.58078769E+02 -0.38245685E+04  0.10101391E+02 -0.22427319E+01  0.10291825E+03 -0.39396267E+04  0.11249340E+02 -0.65607184E+01 -0.21471235E+02  0.76627014E+03  			
  0.11635857E+02 -0.58615641E+01 -0.16784708E+02  0.28726949E+03  0.10950401E+02 -0.19753486E+01 -0.10994898E+02  0.24002022E+03  0.96028773E+01 -0.59872795E+00  0.27340961E+02 -0.22227748E+04  0.90002963E+01 -0.26973711E+00 -0.86104069E+02  0.34527966E+04  0.10081643E+02 -0.15224770E+01 -0.45602184E+02  0.12938617E+04  0.11165026E+02 -0.67373358E+01  0.74164699E+01  0.94151276E+03  			
  0.11560118E+02 -0.61473185E+01 -0.59549029E+01 -0.53919374E+02  0.10924318E+02 -0.21379731E+01 -0.19463489E+01 -0.31489020E+03  0.95952601E+01 -0.96459430E+00 -0.56455679E+02  0.40815087E+04  0.89901614E+01 -0.79803702E+00  0.44063299E+02  0.25016015E+03  0.10057877E+02 -0.20556295E+01  0.31752558E+01 -0.12014754E+04  0.11083401E+02 -0.61049063E+01  0.42910666E+02 -0.11800107E+03  			
  0.11481821E+02 -0.63225254E+01 -0.79876154E+01  0.74460266E+03  0.10896519E+02 -0.23360666E+01 -0.13817430E+02  0.22758932E+03  0.95823229E+01 -0.44990215E+00  0.97413579E+02 -0.22179304E+04  0.89875876E+01  0.42790563E+00  0.53494115E+02 -0.21826382E+04  0.10030162E+02 -0.25450149E+01 -0.42119303E+02  0.69404617E+04  0.11013227E+02 -0.50823456E+01  0.38462130E+02 -0.53330021E+02  			
  0.11402586E+02 -0.61705272E+01  0.20083244E+02 -0.47590730E+03  0.10865433E+02 -0.25755181E+01 -0.52375146E+01  0.24760046E+02  0.95876509E+01  0.94764352E+00  0.13799569E+02  0.24363573E+02  0.89970810E+01  0.73835414E+00 -0.28789408E+02 -0.99473843E+03  0.10005302E+02 -0.31560691E+00  0.21952995E+03 -0.94788717E+04  0.10955328E+02 -0.41409514E+01  0.36451636E+02  0.13980310E+04  			
  0.11327272E+02 -0.58912370E+01  0.21419613E+01  0.72466552E+03  0.10832290E+02 -0.26954214E+01 -0.43040828E+01  0.35218585E+03  0.96017868E+01  0.13060065E+01  0.14718054E+02 -0.16130083E+04  0.89998393E+01 -0.45645105E+00 -0.66290165E+02  0.42544440E+04  0.10017193E+02  0.71125202E+00 -0.13781511E+03  0.61457373E+04  0.10911822E+02 -0.25625172E+01  0.89156164E+02 -0.37427617E+04  			
  0.11255017E+02 -0.54940999E+01  0.29461209E+02 -0.30145680E+03  0.10798438E+02 -0.26367499E+01  0.89730114E+01 -0.10213644E+03  0.96173219E+01  0.91176335E+00 -0.46090929E+02  0.23386153E+04  0.89920777E+01 -0.10699994E+00  0.94098600E+02 -0.39781056E+04  0.10016564E+02  0.15906840E+00  0.93873734E+02 -0.89138087E+03  0.10886272E+02 -0.20948781E+01 -0.51942631E+02  0.21725542E+04  			
  0.11190030E+02 -0.48964714E+01  0.18096555E+02  0.23468705E+03  0.10766518E+02 -0.24596197E+01  0.51225584E+01  0.38970672E+03  0.96261418E+01  0.86126995E+00  0.42072792E+02 -0.29271164E+04  0.89976984E+01  0.37336403E+00 -0.55872451E+02  0.20919344E+04  0.10031618E+02  0.20960890E+01  0.60269466E+02 -0.11478326E+04  0.10856056E+02 -0.23711108E+01  0.29960736E+02 -0.16160072E+04  			
  0.11131823E+02 -0.43304745E+01  0.26944048E+02 -0.72214331E+03  0.10737191E+02 -0.21462557E+01  0.19814156E+02 -0.13542482E+03  0.96378002E+01  0.53197941E+00 -0.68276900E+02  0.12745732E+04  0.89977185E+01 -0.39828664E-01  0.22991622E+02  0.85256637E+01  0.10065198E+02  0.30670506E+01  0.16997196E+02 -0.55642006E+04  0.10827784E+02 -0.23836843E+01 -0.30961302E+02  0.15216655E+04  			
  0.11080226E+02 -0.39954056E+01 -0.28011399E+00  0.62148070E+03  0.10713081E+02 -0.17124279E+01  0.14708760E+02 -0.10458346E+03  0.96362326E+01 -0.58018868E+00 -0.20226621E+02  0.80268138E+03  0.90008656E+01  0.54205279E+00  0.23313032E+02  0.10357071E+04  0.10095382E+02  0.85824652E+00 -0.19276823E+03  0.82424053E+04  0.10795960E+02 -0.24409513E+01  0.26404136E+02 -0.29695838E+04  			
  0.11031207E+02 -0.37080247E+01  0.23149157E+02 -0.55564976E+03  0.10693677E+02 -0.13923019E+01  0.10766056E+02 -0.20384775E+03  0.96273406E+01 -0.70827602E+00  0.10033755E+02  0.16078772E+04  0.90134139E+01  0.16186301E+01  0.62358269E+02 -0.41109482E+04  0.10092082E+02 -0.81782094E-01  0.11796313E+03 -0.51317915E+04  0.10763563E+02 -0.31841567E+01 -0.85546539E+02  0.34068935E+04  			
  0.10987164E+02 -0.33894570E+01  0.22016539E+01  0.47520102E+02  0.10677476E+02 -0.12182925E+01  0.30811770E+01 -0.23498069E+02  0.96232152E+01  0.30561717E+00  0.70649299E+02 -0.37774847E+04  0.90354437E+01  0.12383395E+01 -0.92620832E+02  0.46520949E+04  0.10099499E+02  0.45181467E+00 -0.75500854E+02  0.21356522E+03  0.10716801E+02 -0.37201905E+01  0.42890324E+02 -0.24091715E+04  			
  0.10945013E+02 -0.33116112E+01  0.39931196E+01 -0.23849550E+03  0.10662607E+02 -0.11519860E+01  0.21953207E+01 -0.32642767E+03  0.96307162E+01  0.29167827E+00 -0.71758521E+02  0.32955877E+04  0.90456106E+01  0.11144123E+01  0.82759019E+02 -0.49495702E+04  0.10093678E+02 -0.13445542E+01 -0.67449635E+02  0.19663260E+04  0.10672044E+02 -0.37835625E+01 -0.47933305E+02  0.31266367E+04  			
  0.10903555E+02 -0.33242382E+01 -0.49979494E+01  0.68044141E+02  0.10647829E+02 -0.12514538E+01 -0.10110713E+02  0.40267678E+02  0.96295896E+01  0.49444992E-01  0.52482210E+02 -0.34187287E+03  0.90628616E+01  0.84955887E+00 -0.10383539E+03  0.47821299E+04  0.10070032E+02 -0.21082192E+01  0.66791105E+01  0.22346796E+04  0.10623134E+02 -0.35070418E+01  0.69938124E+02 -0.40930917E+04  			
  0.10861127E+02 -0.34176151E+01 -0.24327456E+01 -0.22358774E+03  0.10630587E+02 -0.14864873E+01 -0.85926571E+01 -0.30631497E+00  0.96378202E+01  0.12065076E+01  0.39593906E+02 -0.11765506E+04  0.90666301E+01  0.50538210E+00  0.76446670E+02 -0.47987719E+04  0.10049029E+02 -0.88169538E+00  0.90924549E+02 -0.42421484E+04  0.10581985E+02 -0.36883704E+01 -0.84367802E+02  0.30816823E+04  			
  0.10817352E+02 -0.35846794E+01 -0.10861805E+02 -0.11918602E+03  0.10610549E+02 -0.17025894E+01 -0.86042049E+01  0.74093475E+02  0.96568993E+01  0.16442307E+01 -0.47610079E+01 -0.14511777E+04  0.90755302E+01  0.15332136E+00 -0.10446277E+03  0.54833033E+04  0.10043889E+02 -0.60619195E+00 -0.69000683E+02  0.27152457E+04  0.10528428E+02 -0.43488453E+01  0.31808888E+02 -0.20394475E+04  			
  0.10770354E+02 -0.39141296E+01 -0.15355012E+02  0.16899717E+03  0.10587942E+02 -0.18837356E+01 -0.58109466E+01 -0.73836366E+02  0.96739298E+01  0.83709113E+00 -0.59469120E+02  0.35467789E+04  0.90718419E+01  0.12555121E+00  0.10225290E+03 -0.38490549E+04  0.10030764E+02 -0.10540450E+01  0.33361672E+02 -0.10731554E+04  0.10474755E+02 -0.45155707E+01 -0.45076474E+02  0.35225095E+04  			
  0.10719078E+02 -0.42199823E+01 -0.89839688E+01  0.73525900E+02  0.10563206E+02 -0.20647599E+01 -0.85945121E+01  0.13640007E+03  0.96820962E+01  0.10227238E+01  0.74241300E+02 -0.35375860E+04  0.90819287E+01  0.87199158E+00 -0.42853059E+02  0.31651684E+04  0.10020657E+02 -0.72397245E+00 -0.70953350E+01  0.16299033E+04  0.10417882E+02 -0.39797088E+01  0.87719009E+02 -0.39108670E+04  			
  0.10664776E+02 -0.44109418E+01 -0.62121076E+01  0.28440424E+03  0.10536173E+02 -0.22161453E+01 -0.34523505E+01  0.75732997E+02  0.96996519E+01  0.12127116E+01 -0.59122552E+02  0.15567340E+04  0.90924003E+01  0.12944469E+01  0.76470981E+02 -0.58054364E+04  0.10013673E+02 -0.13014560E+00  0.54350573E+02 -0.29049407E+04  0.10373963E+02 -0.36278277E+01 -0.59717209E+02  0.24155152E+04  			
  0.10608930E+02 -0.44323351E+01  0.45096800E+01 -0.11412876E+03  0.10507929E+02 -0.22670345E+01 -0.59728370E+00  0.55637472E+02  0.97086442E+01  0.46428857E+00 -0.43506036E+00 -0.20238080E+03  0.91092223E+01  0.46609883E+00 -0.14238882E+03  0.70782742E+04  0.10014856E+02 -0.14035631E+00 -0.55163115E+02  0.34683835E+04  0.10323737E+02 -0.39843562E+01  0.31345573E+02  0.91466821E+02  			
  0.10553717E+02 -0.43730620E+01  0.20712691E+00  0.33575380E+03  0.10479457E+02 -0.22556881E+01  0.15001996E+01  0.13405785E+03  0.97140083E+01  0.35747821E+00 -0.80646371E+01  0.39424953E+03  0.91066405E+01  0.24074627E+00  0.12445583E+03 -0.45291547E+04  0.10011264E+02  0.11635895E+00  0.75591867E+02 -0.16348822E+04  0.10278800E+02 -0.31532245E+01  0.34793791E+02  0.10349336E+04  			
  0.10499462E+02 -0.42087960E+01  0.12864747E+02 -0.43087432E+03  0.10451614E+02 -0.21544753E+01  0.65540616E+01  0.15159557E+03  0.97180093E+01  0.34156395E+00  0.67982205E+01 -0.11342036E+04  0.91203314E+01  0.12230162E+01 -0.46289279E+02  0.23588716E+03  0.10021419E+02  0.12416790E+01  0.13958257E+02 -0.46839180E+03  0.10246724E+02 -0.17884706E+01  0.73809869E+02 -0.47645560E+04  			
  0.10447750E+02 -0.40895925E+01 -0.33788324E+01  0.64457592E+02  0.10425876E+02 -0.19179367E+01  0.12269080E+02 -0.23239378E+02  0.97211244E+01 -0.24896893E-01 -0.35960247E+02  0.23950192E+04  0.91288587E+01  0.17138913E+00 -0.37396543E+02  0.13693547E+04  0.10038297E+02  0.13705919E+01 -0.36996985E+01 -0.12978057E+04  0.10226450E+02 -0.21905919E+01 -0.10580967E+03  0.30307645E+04  			
  0.10395953E+02 -0.41439756E+01 -0.94883841E+00 -0.55248118E+02  0.10403666E+02 -0.16205905E+01  0.11392976E+02 -0.19197679E+03  0.97198856E+01  0.20594237E+00  0.54329852E+02 -0.22254194E+04  0.91278243E+01 -0.11976899E+00  0.14226916E+02  0.13092004E+04  0.10052361E+02  0.66278447E+00 -0.52625823E+02  0.28918259E+04  0.10188227E+02 -0.34140815E+01  0.84474663E+01  0.27833226E+04  			
  0.10343618E+02 -0.41939958E+01 -0.30316434E+01  0.39358418E+02  0.10384719E+02 -0.14252011E+01  0.41556216E+01  0.63844361E+02  0.97266368E+01  0.51712801E+00 -0.29566486E+02  0.99936477E+03  0.91311639E+01  0.85801437E+00  0.63582609E+02 -0.31413695E+04  0.10058118E+02  0.71012985E+00  0.56393449E+02 -0.36328657E+04  0.10152182E+02 -0.18831993E+01  0.11337626E+03 -0.52828875E+04  			
  0.10290514E+02 -0.42515436E+01 -0.15478660E+01 -0.77942149E+02  0.10367593E+02 -0.12905132E+01  0.65624973E+01 -0.44321401E+03  0.97304494E+01  0.24748127E+00  0.81086799E+01  0.49875929E+03  0.91457528E+01  0.96782401E+00 -0.54844236E+02  0.20963110E+04  0.10068738E+02  0.40641428E+00 -0.80562365E+02  0.24635078E+04  0.10135937E+02 -0.15364636E+01 -0.85783911E+02  0.23516202E+04  			
